1943/01/05	臺灣各地召開宣傳志願兵入伍趣旨。
1943/01/17	電影《沙鴛之鐘》上映，由日本松竹映畫和滿洲映畫合作拍攝，由滿洲長大之李香蘭扮演為愛國敬師犧牲生命之南澳泰雅族少女沙鴛。
1943/01/26	汪精衛國民政府任命馬常亮為臺灣總領事。
1943/01/31	醫人醫世之漢文作家賴和，以舊體詩、新詩、隨筆、評論、小說，為臺灣社會診脈，備受時人敬重；珍珠港事變次日，被日警以「思想問題」罪名逮捕，囚禁50天，備受折磨；本日辭世。
1943/02/12	臺灣志願兵第二次徵額計達60萬1,147人。
1943/03/24	大阪商船株式會社行駛門司、基隆航線之豪華郵輪高千穗丸在基隆外海遭美軍魚雷擊沉，245人生還。
1943/04/01	臺灣開始實施6年制義務教育制。
1943/05/23	臺灣總督府宣布自1945年起實施徵兵制。
1943/06/01	臺灣產業奉公會發表「戰力增強安全週實施要綱」。
1943/07/10	臺灣總督府設立土地徵用審查委員會。
1943/08/01	臺灣總督府奉令開始整理各統制株式會社及合作社。
1943/09/27	臺灣總督長谷川清為實施府內高等官薦任以上人員之徵兵制，本日發表談話。
1943/10/01	臺北州蘇澳郡的蘇澳庄升格為蘇澳街；臺北州文山郡的新店庄升格為新店街；新竹州新竹郡的新埔庄、關西庄升格為新埔街、關西街；新竹州中壢郡的楊梅庄升格為楊梅街；新竹州苗栗郡的苑裡庄升格為苑裡街；臺中州彰化郡的和美庄升格為和美街；臺南州新營郡的白河庄升格為白河街；臺南州嘉義郡的大林庄升格為大林街；臺南州虎尾郡的土庫庄升格為土庫街；高雄州旗山郡的美濃庄升格為美濃街。
1943/10/19	臺灣總督府發表「決戰態勢強化方策要綱」，將決戰下之臺灣施策置於：一、決戰意識之提高；二、軍需生產之加強；三、確保食增產及其供給；四、國民動員之澈底；五、防衛態勢之整備。
1943/11/25	中美聯合空軍大隊轟炸機20架攻擊新竹，機場破壞甚巨。
1943/11/27	美、英、中3國領袖羅斯福、邱吉爾、蔣中正召開開羅會議，會後公布「開羅宣言」，宣稱「剝奪日本1914年第一次世界大戰開始後，在太平洋所奪取或占領之一切島嶼。但日本竊取自中國之領土，例如東北、臺灣、澎湖群島等應歸還中華民國」。
1943/12/02	臺灣總督府設地下資源開發本部。
