1989/01/09	與巴哈馬建立外交關係。
1989/01/24	臺灣大型連鎖書店誠品書店由吳清友正式創立。
1989/02/03	農民黨成立。
1989/02/22	法國政府為加強臺法雙邊關係，以美國在台協會為參考先例，將法國文化科技中心更名為「法國在台協會」，於1989年2月揭幕。
1989/03/17	天主教高隆龐會的馬赫俊神父，因參與勞工運動，遭到政府強制驅逐出境。
1989/04/07	國民黨當局到《自由時代週刊》雜誌社拘提刊載許世楷所提「台灣共和國憲法草案」的鄭南榕時，鄭南榕為表達「百分之百的言論自由」而拒絕拘捕並自焚身亡。
1989/04/17	自由主義學者論政社團「澄社」成立。
1989/04/27	李鳳山 ，創立「梅門一氣流行養生學苑」
1989/05/01	財政部長郭婉容率政府官員赴中國北京出席亞洲開發銀行年會。
1989/05/15	遠東化纖罷工事件爆發，政府打壓工運。
1989/05/19	台灣獨立運動參與者詹益樺在參加鄭南榕喪禮時於總統府前引火自焚，以實踐自身政治理念。
1989/05/28	中華民國國產經國號戰機首次飛行。
1989/06/01	李煥接替俞國華為行政院長。
1989/06/04	總統李登輝於當晚就天安門大屠殺發表聲明：「中共所採取毫無人性的做法，必將受到歷史的裁判，為抗議中共以武力鎮壓民主運動，登輝要以最沉痛的心情，代表中華民國政府和人民，呼籲全世界所有愛好自由，重視人權的國家與人士，對中共暴行給予最嚴厲的譴責。」。民主進步黨林義雄等人發起300個小時的絕食，支持學生民主運動。
1989/06/26	總統府核准設立中央研究院臺灣史研究所籌備處，是「臺灣史」在臺灣正式成為歷史學門獨立研究領域的里程碑，象徵著臺灣本土化運動帶來的機制改變，使臺灣歷史文化重受重視。
1989/06/27	永興航空公司C1404飛機事故。
1989/07/13	地下投資公司龍頭鴻源集團，因大量投資人擠兌，宣布暫時停止出金，當日股市重挫320點。
1989/07/20	與格瑞那達建立外交關係。
1989/08/15	中華民國第一座二二八紀念碑落成，其碑坐落於嘉義市，設計者為詹三原，由當年二二八紀念碑籌建委員會推動籌建。
1989/09/16	中國空軍航空兵第49師145團2大隊飛行員蔣文浩（四川樂山人，1965年12月3日生）中尉駕40307號殲-6（米格-19）戰鬥機，從福建漳州龍溪機場起飛，降落在金門尚義­機場。
1989/10/02	與賴比瑞亞恢復外交關係。
1989/10/13	與貝里斯建立外交關係。
1989/10/23	中華職棒成立。
1989/10/26	中華航空204號班機空難。
1989/12/02	立法委員選舉，是第一屆立法委員第六次增額立法委員選舉，亦為第一屆最後一次增額選舉，選出增額立法委員130位。同日並舉行第9屆臺灣省議員選舉和第6屆臺北市議員、第3屆高雄市議員選舉。
1989/12/24	《法院組織法》修正，各級法院檢察處改名為「法院檢察署」，機關首長首席檢察官亦同時改稱為檢察長。
