1947/01/01	臺灣省自即日起廢止日本制度量衡，改用全國標準制即萬國公制。臺灣省行政長官公署公布「臺灣省公有耕地放租辦法」。
1947/01/02	臺灣省高雄發生大火，焚毁房屋百餘間，損失約7,000萬元。
1947/01/06	大林空軍地勤中隊倉庫於該日16時10分失火，直到20時火勢才熄滅。這場火災波及到彈藥庫與食品庫，光是單卅八部槍子彈就燒毀15萬多發。
1947/01/09	臺灣省臺中、高雄各地流行天花（1月16日，屏東、嘉義各地天花蔓延）。
1947/01/14	臺灣省積極推行「二五減租」，中央派專家抵臺考察農田水利。據《文滙報》報導：台灣工業生產處於半停工狀態。蔗糖去年僅產8萬噸，不及全盛期十六分之一；特產樟腦業已全部停頓，價格飛漲不已，現有價無市。
1947/01/15	臺灣航業公司成立，派輪定期航行臺滬粵青線。
1947/01/20	臺灣省行政長官公署命令廢止日治時期經建法規。
1947/01/29	臺灣省臺東縣「紅頭嶼」改名為「蘭嶼」。
1947/02/02	海軍代總司令桂永清在臺強調，一部臺灣史即為一部海防史，認為建設海軍不容稍緩。
1947/02/07	臺灣電力公司調整電價，提高約20倍。
1947/02/09	臺灣省公有耕地放租委員會成立。
1947/02/27	台灣省專賣局查緝員在台北延平北路查緝私煙，女販林江邁逃避不及，遭查緝員毆打，當即昏倒在地；民眾包圍查緝員，查緝員又開槍打死市民陳文溪，群眾湧向警察局和憲兵團，要求懲兇，交涉無結果，群情激昂，燒毀查緝車，包圍警察局及憲兵團，直至天明，是為「緝私血案」。
1947/02/28	台灣爆發「二二八事件」：因對當局處理昨日「緝私血案」方式不滿，台北市民早起結隊游行，並到市專賣局請願，因無人接見，更引起民眾不滿，下午1時，民眾齊至台灣省行政長官公署請願，要求懲辦兇手，撤銷專賣局，遭軍警開槍射擊，數人死傷，市內停工、停課，民眾自發開會，並佔領廣播電台，向全台廣播，呼籲全台民眾支援台北民眾反貪官污吏之鬥爭，請願演變為起義；下午3時，陳儀宣布戒嚴，出動軍警鎮壓，消息傳出後，台灣各地均發生民眾反抗，響應台北之行動。台灣台北因緝私煙酒案件，發生暴動；行政長官陳儀宣佈戒嚴（3月2日，解嚴；3月9日，再次戒嚴。）。
1947/03/01	台北暴動波及高雄、新竹、台南，攻擊外省籍官吏；陳儀接受要求，成立「二二八事件處理委員會」。下午5時，陳儀向全台廣播，宣布處理辦法：一、懲凶；二、撫恤傷亡；三、今晚12時起解除戒嚴，禁止罷工、罷課、罷市、集會游行；陳儀廣播後，又秘密召集手下集議對付辦法，電請中央派兵到台並調台南鳳山部隊北上增援。台灣台中召開市民大會（謝雪紅主持），成立「人民政府」（3月5日，取消「人民政府」，成立台中地區時局處理委員會。）。
1947/03/02	台北市「緝私血案」調查委員會與長官公署討論解決方案，陳儀答應並廣播4項解決辦法：一、對參加者不追究；二、被捕人民免保領回；三、死傷者不分省籍，一律撫恤；四、「處理委員會」增加各界人民代表。
1947/03/03	謝雪紅、吳振武成立台中地區治安委員會作戰本部（3月6日，台中學生維持治安隊成立，另編「二七部隊」。）。台北市「二二八事件處理委員會」在中山堂召開首次會議，商定軍隊於下午6時撤回軍營，由憲、警、學生聯合組織治安服務隊維持治安；次日，「二二八事件處理委員會」舉行會議決定：通知17縣、市參議會，緊急組織「處理委員會縣市分會」，並派代表參加全省處理委員會，目的為「要求政治改革」。
1947/03/04	監察院電令閩台監察使楊亮功，即日前往台灣查辦二二八事件有件關問題；台灣各地局勢仍不穩定，台南、嘉義、高雄、屏東、台東等地仍發生武裝衝突。
1947/03/07	台北「二二八事件處理委員會」提出「三十二條處理大綱」及10項要求（陳儀拒絕接受。）。
1947/03/09	閩臺監察使楊亮功隨憲兵兩營自福建抵臺灣，調查臺灣事變真相，途中被阻截，開槍互擊，臺北再度宣布戒嚴；國軍劉雨卿所部整編第二十一師四三八團在基隆港登陸警戒。
1947/03/10	蔣中正宣布處理臺灣事件方針，對於臺人憲法規定範圍以內之要求均可應允，盼嚴守紀律，候中央派員處理；陳儀下令解散「二二八事件處理委員會」。
1947/03/11	國軍整編第二十一師司令部及四三六團陸續抵達基隆港。
1947/03/14	臺北、基隆白晝解除戒嚴。上午閩台監察使楊亮功訪問已復課之台灣大學；台北商店復業，學校陸續復課。
1947/03/15	臺灣省警備總司令部查封《青年自由報》；《大公報》臺北辦事處遭關閉；謝雪紅「二七部隊」攻擊魚池警察局（3月16日，整編第二十一師進攻埔里，與「二七部隊」發生激戰；晚間，「二七部隊」宣布解散）。台灣二二八慘案慰問團在上海舉行記者招待會，李偉光、陳碧笙等報告赴台慰問經過；會後發表旅滬台灣六團體二二八慘案聯合後援聲明書，謂此次事變為「官逼民變」。
1947/03/16	陳儀對臺官兵頒7項約束令。臺灣省行政長官公署發表公告，廢止2月15日公布之限制進出口貨物辦法。
1947/03/17	國防部長白崇禧及蔣經國至臺北，發表文告，宣布處理臺灣事變4原則。
1947/03/18	自3月8日國軍抵台以來，對台胞血腥屠殺；據旅滬台灣七團體二二八慘案聯合後援會印發《台灣大屠殺報告書》統計，截至3月18日止，「總計在一萬人以上，連重傷者計之，至少在三萬以上」。
1947/03/22	中國國民黨六屆三中全會舉行第八次大會，會議通過將台灣行政長官陳儀撤職查辦。
1947/03/24	臺灣省警備總司令部第一四四號公報：實施連保連坐。
1947/03/25	臺灣省行政長官公署公布「奸偽徹底肅清辦法」。
1947/04/01	白崇禧發表處理臺灣善後5項辦法；臺灣省禁止公務員、教員及學生穿著軍服。
1947/04/02	中國國民黨中常會開會通過三中全會各決議案，主要有：一、台灣行政長官陳儀撤職查辦案，請政府立即執行；二、黃金潮案，請行政院、監察院迅予處理。
1947/04/22	臺灣省行政長官公署撤銷，改設臺灣省政府，以魏道明為主席（5月15日，臺灣省政府成立。）。
1947/05/05	臺灣省警備總司令部改制警備司令部（5月10日，彭孟緝任司令。）。
1947/05/06	蔣介石接見台灣省政府主席魏道明與秘書長徐道鄰，指示施政方針。
1947/05/16	臺灣省政府主席魏道明宣布解除戒嚴，停止清鄉，廢除新聞檢查，撤銷交通管制。
1947/05/23	台灣省政府決定撤銷台灣省專賣局，改為「台灣省煙酒公賣局」，火柴部分設股份有限公司，樟腦公司改歸建設廳管理。
1947/05/26	台灣省今晨一小時內連續發生四次地震，震中在花蓮港以東63公里海底。
1947/05/27	台北市總工會成立。
1947/05/30	台灣省政府決定撤銷台省貿易局，改設物資調節委員會；台灣省政府宣布台幣與法幣之比率提高為1：51。
1947/06/01	台灣省政府社會處正式，專門負責各項社會福利、救濟事業發展。
1947/06/02	台灣省政府主席魏道明命令舉行全省軍事演習，並實行戒嚴。
1947/06/06	臺灣臺北市參議會通過：反對日本移民臺灣，同時堅決反對國際共管。
1947/06/07	台灣省議員、國大代表聯席會議，電請蔣介石妥籌對策，堅決反對日、美共管琉球群島及台灣特別移民權等無理要求；同日，台灣旅滬同鄉會代表旅滬同胞發表通電，請政府採取有效措置，防止日本帝國主義之野心復活。
1947/06/09	臺灣省政府公布免除山地住民稅金。
1947/06/12	臺灣輪船公司成立。
1947/06/15	臺灣省兵役協會成立。
1947/07/02	臺灣省政府公布「臺灣省失業救濟委員會組織規程」。
1947/07/07	台省日產處理委員會在其總報告中﹐列載台灣「接收」敵產之總額為156億元。
1947/08/02	東北當局派員赴台灣換取台灣木材、蔗糖等物資。
1947/08/08	臺灣省政府通過：設立臺灣省新聞處，圖書博物館改隸教育廳。
1947/08/11	魏德邁抵台北。
1947/08/30	台灣銀行宣布自9月1日起台幣對法幣滙率奉令改為1：72。
1947/09/24	臺灣省政府公布制止擾亂金融辦法。
1947/10/10	《自立晚報》在臺北創刊。
1947/10/24	張群到臺北（10月28日，返南京）。
1947/10/25	台灣省參議員建議行政院長張群向日本追償日人過去所欠台灣的國債欠款台幣11億元及股票120億元；要求日本賠償硫酸錏廠一所。
1947/11/12	台湾民主自治同盟在香港成立。
