1985/01/31	特任行政院政務委員趙耀東兼任經濟建設委員會主任委員。
1985/02/09	臺北第十信用合作社爆發不良放款之違規弊案（2月10日，財政部宣布臺北十信現任及前任理監限制出境及禁止財產移轉；2月17日，臺灣省合作金庫開始接管十信；3月1日，立法委員蔡辰洲被收押15年有期徒刑；1986年11月3日，臺灣省合作金庫與臺北市第十信用合作社完成概括承受簽約儀式。）。
1985/02/24	副總統李登輝率團參加烏拉圭總統桑吉內提就職（英语：Inauguration）（3月5日，訪問巴拉圭。）。並宣慰當地僑民與駐在工作人員。
1985/03/01	第十八屆中韓經濟合作會議在臺北揭幕（3月4日，部長級會議開幕；3月6日，閉幕，發表共同聲明，雙方協議加強經貿合作，聯合開發第三國家市場。）。
1985/03/04	行政院長俞國華表示，政府全面修訂法規，續創更好之投資環境，盼工商企業界襄助完成。
1985/03/12	作家楊逵辭世（臺南新化人，本名楊貴，以其文學書寫投入民族意識之社會實踐；作品〈送報伕〉於1943年入選東京《文學評論》第二獎，為臺灣作家進軍日本文壇第一人。）。
1985/03/13	特任李達海為經濟部長（3月11日，經濟部長徐立德因十信弊案請辭。）。
1985/03/14	經濟部產業諮詢委員會成立。
1985/03/16	蔣經國接見日本前首相岸信介及故首相佐藤榮作夫人佐藤寬子，日本人士抵臺訪問。
1985/03/22	中共1艘魚雷艇為投奔臺灣與否發生內鬨，向韓國求援（3月28日，韓國將人艇交給中共。）。
1985/03/26	韓國交通部長孫守益訪臺3天。
1985/03/31	美國參議院外交委員會通過一項由美國臺灣人公共事務協會所推動「臺灣應該全面實施民主」之決議案。
1985/04/01	臺南市發生帝王飯店縱火案，造成26人死亡10人受傷。
1985/04/02	總統府資政余井塘病逝（江蘇興化人，歷任中國國民黨黨政要職，抵臺後，先後擔任內政部長，兼蒙藏委員會委員長、行政院副院長等職。）。
1985/04/10	玉山國家公園正式成立，並設立玉山國家公園管理處，設址於南投縣水里鄉。
1985/04/11	韓國任命金相台為新任駐臺大使。
1985/04/24	總統府資政黃季陸病逝（四川永寧人，中國國民黨元老，歷任中國國民黨海外部長、廣東中山大學教授、立法委員等職，政府遷臺後，曾任內政部長、教育部長及國史館館長。）。
1985/05/02	行政院長俞國華指示經濟部暫緩興建核四廠。
1985/05/07	行政院經濟革新委員會成立（4月25日，行政院長俞國華召集財政首長座談，決設經革會，半年為期，提具體改革建議；5月2日，通過腇員會組成名單及設置辦法；11月5日，結束。）。
1985/05/15	中華民國總統蔣經國指示，翡翠水庫不得開放觀光建校，嚴防水源污。
1985/05/23	任命許水德為臺北市長，蘇南成為高雄市長。
1985/06/08	第三十屆亞太影展，侯孝賢作品《冬冬的假期》獲最佳導演獎。
1985/06/11	與美方展開海陸聯合地震觀測與折射震測研究計畫。
1985/06/21	任命王飛為駐史瓦濟蘭大使。
1985/06/24	蔣經國指示擬訂臺北市政建設長期計畫。
1985/06/26	美國國防部批准售與臺灣262枚海欉樹防空飛彈。
1985/06/27	台灣金蘭醬油董事長鍾秋桂夫婦，因生食非洲大蝸牛感染嗜伊紅性腦膜炎，不治身亡。
1985/07/01	國防部軍事情報局成立；法國《國際政治》季刊以大篇幅刊出蔣經國談話。
1985/07/03	蔣經國指示，中小學教師及軍人免納所得稅之規定不宜變更。
1985/07/11	中華民國與玻利維亞斷交。
1985/07/15	南迴鐵路卑南站（今臺東車站）到知本段通車。
1985/08/15	蔣經國回答美國《時代》雜誌香港分社主任仙杜拉·波頓訪問時表示：「我身為總統，保護憲法和維護民主法治，就是我的責任。至於將來國家元首一職，由蔣家人士繼任一節，本人從未有此考慮。」
1985/08/16	蔣經國接受美國《時代》雜誌訪問，表示下一任總統將依憲法選舉產生，不會由蔣家人擔任。
1985/08/21	特任錢純為財政部長（8月15日，財政部長陸潤康因十信案辭職。）。
1985/08/24	中共飛行員蕭天潤駕轟五型機投奔自由，於韓國迫降，表示希望到中華民國；美國亞洲協會與立法院簽約，協助發展資訊計畫。
1985/08/26	總統府資政張其昀病逝（浙江寧波人，曾任中華民國教育部部長、中國國民黨秘書長、 總統府資政等要職，亦為中國文化大學創辦人。）。
1985/08/29	臺灣出現第一名愛滋病患者。
1985/09/04	副總統李登輝率團啟程訪問中美洲三友邦：瓜地馬拉、哥斯大黎加和巴拿馬共和國。
1985/09/19	第二屆中韓海運諮詢委員會議簽署協議。
1985/09/21	東南亞最大銅片廠第一銅鐵工業公司在高雄設廠。
1985/09/26	與韓國達成香蕉換梨約定。
1985/09/30	中共民兵施小寧及醫生張木珠攜帶大批槍械投奔臺灣。
1985/10/07	臺美貿易諮商會議於美國華盛頓揭幕（10月5日，經濟部次長王建煊率團赴美；10月9日，雙方協議，臺方決定降低菸酒等192項美貨進口稅。）。
1985/10/14	美國共和黨全國委員會高級顧問艾倫（Richard Allen）訪臺4天（1986年9月10日，訪臺3天。）。
1985/10/17	北美事務協調委員會與美國在臺協會在臺北舉行臺美智慧財產權會議。
1985/11/02	第22屆金馬獎於高雄市舉行頒獎典禮，由《我這樣過了一生》獲得最佳劇情片獎。
1985/11/05	新加坡總理李光耀訪臺2天（1986年6月28日訪臺3天；1987年12月16日訪臺5天；1989年2月20日訪臺。）。
1985/11/06	臺、韓鋼鐵業合作委員會1985年聯席會議及第十七屆臺、韓紡織聯席會議於臺北召開。
1985/11/14	行政院長俞國華指示經濟部減少僑少僑外投資限制；外交家顧維鈞病逝美國（江蘇嘉定人，歷任北洋政府國務總理、國民政府駐法大使、駐英大使、駐美大使、聯合國代表及國際法院副院長。）。
1985/11/16	臺灣省市議員暨縣市長投票（12月20日，新任省議員、縣市長就職，高育仁、黃鎮岳當選臺灣省議會正、副議長。）。在21位縣市長席次中，除了宜蘭縣、彰化縣、嘉義市、高雄縣等4席由無黨籍人士取得外，其餘17席皆由中國國民黨取得。
1985/11/23	農業委員會與美國密西根州立大學簽約，加強臺、美林業教學合作。
1985/11/29	消防法公佈實施。
1985/12/05	經濟部國際貿易局重申，不與中共通商為政府基本政策。
1985/12/07	中華民國外交部發表聲明，中止與尼加拉瓜外交關係。
1985/12/16	汪敬煦接任總統府參軍長，宋心濂接掌國家安全局。
1985/12/23	韓國國政諮詢委員丁一權訪臺5天。
1985/12/25	在舉辦行憲紀念大會開會典禮上，蔣經國再度表示中華民國總統的繼承是經由選舉產生，而《中華民國憲法》絕不變更以及中華民國政府不會實施軍政府統治。
1985/12/26	駐日代表毛松年辭職，由馬紀壯接任。
1985/12/31	台北世界貿易中心啟用。
