1983/01/04	總統府國策顧問蔡培火病逝（雲林北港人，曾擔任《臺灣民報》發行人，協助推動「臺灣議會設置請願運動」，當選行憲後第一屆立法委員，政務委員，中華民國紅十字總會副會長兼臺灣省分會會長等職。）。
1983/01/05	蔣經國指出，中華民國目前努力重點是向中國大陸傳播民有、民治、民享理想，建立自由民主共識。
1983/03/03	中華民國與象牙海岸斷交。
1983/03/24	中華民國與索羅門群島建立外交關係。同日新加坡總理李光耀以及夫人柯玉芝來台訪問。
1983/04/26	臺北市發生兩報爆炸案，聯合報與中央日報報社遭臺獨人士放置炸彈而引發爆炸事故，造成數十人受傷。
1983/05/05	發生中国民航296号航班劫机事件，世界反共联盟主席谷正纲当天致电韩国，声称此次劫机事件纯属政治事件，不应按照《海牙公约》来处理，并请求韩国将劫机者遣送台湾。驻韩国大使薛毓麒发表声明说此次劫机为“反共义士的投奔自由”。
1983/05/10	中華民國與多米尼克建交。
1983/05/14	中華民國與賴索托斷交。
1983/08/07	中國人民解放軍空軍飛行員孫天勤駕駛米格-21戰鬥機，於遼寧大連起飛，飛抵南韓漢城（今首爾），同年8月24日抵達臺灣，獲頒黃金7000兩，後加入中華民國空軍，授予上校軍銜。
1983/08/13	6名劫机犯被韩国司法当局宣布停止服刑，并被驱逐出境來到台湾。
1983/08/24	臺中縣豐原市豐原高中發生禮堂倒塌事故，造成26人死亡、86人受輕重傷。
1983/09/15	臺北縣萬里鄉野柳風景區的女王頭，其頸部遭不明人士以鋸子鋸傷。
1983/10/07	行政院院長孫運璿在答覆立委徐亨、張寬、湯煥暉質詢時，表示中華民國政府極為關切香港五百萬同胞自由與福祉。並嚴正聲明香港是滿清割讓，而中華民國推翻滿清，繼承滿清法統，任何涉及香港問題時須以中華民國為談判對象，英國與中華人民共和國有關香港一切談判與協議，中華民國一概不承認。
1983/10/08	中華民國與聖克里斯多福及尼維斯建交。
1983/10/31	臺北關渡大橋正式開通，本橋落成時為當時世界三大鋼橋之一。
1983/11/16	第20屆金馬獎於高雄市舉行頒獎典禮，由《小畢的故事》獲得最佳劇情片獎。
1983/12/03	舉行中華民國立法委員選舉，為中華民國第一屆立法委員第四次增額立法委員選舉，選出增額立法委員98位。
1983/12/24	臺北市立美術館正式開館。
