1991/01/01	新中部橫貫公路正式通車。僅玉里玉山線在塔塔加－大心段未興築，其餘在嘉義玉山線、水里玉山線等二線皆完成全線。
1991/01/28	行政院大陸委員會成立。
1991/03/09	海峽交流基金會在台北正式成立。
1991/03/24	臺北縣汐止鎮（今新北市汐止區）發生吳銘漢夫婦命案。檢警專案小組逮捕蘇建和、劉秉郎、莊林勳、王文忠、王文孝五人。由於缺乏直接證據證明蘇建和等人涉案，此案纏訟21年，2012年臺灣高等法院判決蘇建和等三人無罪定讞。
1991/04/23	省議員張溫鷹在省議會民政委員會中建議政府將每年的2月28日訂為「和平紀念日」。
1991/04/28	中華民國海峽交流基金會首次派員訪問北京。
1991/04/30	李登輝總統依照國民大會之咨請，明令宣告動員戡亂時期將於同年5月1日零時終止。
1991/05/01	中華民國正式終止「動員戡亂」時期，結束對中國共產黨當局的敵對狀態。
1991/05/09	獨台會案-凌晨，調查局幹員進入大學校園，逮捕研究生...
1991/05/11	澎湖望安機場正式啟用。
1991/05/14	勞動黨中央黨部發布〈反對新白色恐怖聲明〉，抨擊李登輝政府「獨台政府逮捕台獨青年，是虛偽的表現」。
1991/05/15	獨台會案-來自各大專院校的大學生進入台北車站聲援被捕學生。
1991/06/01	華信航空成立。
1991/06/14	法國政府批准軍售拉法葉艦予台灣。。
1991/07/01	長榮航空首航漢城(首爾)、曼谷；
1991/07/01	屏東商業專科學校升格為技術學院。
1991/07/21	發生闽狮渔事件。
1991/08/06	經陳水扁等立委提起「釋憲」(釋字第283號)，黃信介恢復其終身職立委身分，但在復職四十分鐘後，發表《請與我一同告別舊時代》演說，辭去立委一職。
1991/09/01	臺鐵東勢線宣告結束營業。
1991/11/10	這一天是中華職棒二年的總冠軍賽第七戰，攻守雙方是味全龍與統一獅。賽中突然下了一場大雨，主辦單位宣佈延賽，全場球迷激動高喊：「我們要巨蛋！我們要巨蛋！我們要巨蛋！」
1991/11/12	許信良接替黃信介，為民進黨第四任黨主席。
1991/12/03	台灣網際網路與美國網際網路連結。
1991/12/16	南迴鐵路舉行通車典禮。
1991/12/21	中華民國舉辦第二屆國民大會代表選舉。
1991/12/25	南迴鐵路結束免費試乘活動，但因為相關設施還未完成，交通部也尚未履勘通過，故隔年才開始正式營業。
1991/12/31	萬年國會終結。(釋字261號)
