1961/01/01	財政部施行「合作金融業務資金融通管辦法」；加速經濟發展展覽會在臺北揭幕，副總統兼行政院長陳誠倡導「三一儲蓄運動」。
1961/01/03	經濟部決利用美援相對基金項下所撥贈經費進行橫貫公路、中央山脈地質調查與探勘；緬甸宣布與中國合作，清除中華民國在緬甸游擊隊。
1961/01/10	經濟部華僑與外國人投資審議會公布：自1951年4月至1960年12月，華僑投資206項，金額5,155萬2,652美元：外國人投資77項，金額2,564萬6,603美元。
1961/01/11	臺灣省政府決定投資新臺幣11億元，分期完成鐵路動力電氣化。
1961/01/17	外交部長沈昌煥赴菲律賓，參加中華民國、菲律賓、大韓民國、越南共和國四國外長會議（1月18日，會議於馬尼拉舉行，協商團結，應付共黨。）。
1961/01/26	特任劉馭萬為駐韓大使。
1961/02/20	清境農場開幕。
1961/02/23	特任黃季陸為教育部長。
1961/02/27	外交部長沈昌煥訪韓（3月3日，在漢城簽訂中、韓貿易協定。）。
1961/02/28	特任李壽雍為考選部長；黃國書、倪文亞分別當選行憲後第五任立法院正副院長；臺灣省政府通過設立臺灣電視公司（4月14日，臺、日簽約合作創辦，日方投資新臺幣1,210萬元；1962年4月9日，破土興工；10月10日，開播。）。
1961/03/01	華僑商業銀行開業。
1961/03/03	反共游擊隊1千餘人自緬甸撤至泰國邊境（3月6日，陳誠內閣宣布：協助撤離緬、寮、泰邊境；3月18日，開始接運；4月11日止，共接運4千餘人抵臺；此行動名為「國雷演習」，由美援補助，共出動360多架次運輸機。）。
1961/03/06	任命朱撫松為駐加拿大公使。
1961/03/11	1961年隆田平交道軍車車禍事故，共27人死亡14傷。
1961/03/13	美國贈與掃雷艦10艘，運抵高雄港。
1961/03/31	陳誠內閣正式發布命令，禁止產品內銷聯營。
1961/04/01	國軍在臺北縣三峽山區設國光計畫室，執行反共大陸計畫（1966年6月，更名為「作戰計畫室」。）。
1961/04/06	行政院通過解除每週二、五禁屠令，並廢止豬牛羊等10項物資議價辦法。
1961/04/12	美國總統甘迺迪聲明，反對中共入聯合國，並繼續履行對中華民國政府和人民的承諾。
1961/04/13	美援運用委員會洽請美開發基金將美金貸款改按臺幣計息，由臺灣銀行承擔保證責任。
1961/04/18	美援中型油輪「長白號」自美駛抵海軍南部基地（4月24日，舉行交接典禮。）。
1961/04/29	臺灣各界在臺南延平郡王祠舉行鄭成功收復臺灣300週年祭典。
1961/05/02	第一條快速公路北基二路開工（1964年5月2日，通車並命名麥克阿瑟公路。）。
1961/05/05	美參謀首長聯席會議主席李尼茲（Lyman Louis Lemnitzer）訪臺。
1961/05/14	美國副總統詹森訪臺（5月15日，與總統蔣中正三度會談後離臺。）。
1961/05/15	第二屆中國小姐選拔，汪麗玲、李秀英、馬維君並列第一（11月9日，李秀英膺選本屆世界小姐第二名。）。
1961/05/21	王正廷病逝香港（浙江奉化人，曾代表廣州政府出席第一次世界大戰後之巴黎和會，在國民政府時期曾擔任過外交、財政部長等職。）。
1961/05/22	臺灣棉紡業工業外銷促進委員會成立，並通過責任外銷公約；秘魯總統浦樂多訪臺。
1961/05/23	臺、日在東京簽訂貿易新協定，自10月起將記帳貿易改為現金交易。
1961/06/01	臺灣正式實施單一匯率，新臺幣對美元官價匯率為40：1，進口和匯入匯款一律憑結匯證辦理。
1961/06/04	高雄市半屏山發生山崩，死傷50餘人。
1961/06/26	位於臺灣新竹縣香山鄉（今新竹市香山區）茄苳湖山附近的聯義火藥廠發生爆炸事故，出動許多消防隊員滅火，造成2死77傷。
