1956/01/01	《今日文藝》月刊創刊。
1956/02/13	美國經濟合作總署宣布，批准6,290萬美元為本會計年度對臺技術及經濟援助。
1956/02/28	臺獨運動組織台灣共和國臨時政府於日本東京成立，選出廖文毅為大統領，吳振南為副大統領，簡文介為政府秘書長。
1956/03/16	美國國務卿杜勒斯訪臺，舉行「中美協商會議」。
1956/04/16	青年黨中央黨務委員會在臺北成立。
1956/04/25	中華民國與海地建立外交關係
1956/05/17	外交部因埃及承認中共政權，宣布與埃及斷交。
1956/06/06	阿里山神木遭雷擊起火。
1956/06/27	行政院將金門、馬祖兩地區列為戰地政務區。
1956/07/07	美國副總統尼克森訪臺，與蔣中正會商有關台美利益問題。
1956/08/25	蔣介石於台灣原子能和平展覽會中，號召科學家迎頭趕上，盡力貢獻，促進原子能和平用途。
1956/08/09	蔣中正函覆美國總統艾森豪，籲請注意中、俄共之笑臉攻勢、經濟滲透和國際中立主義相勾結；謂中立主義助長侵略，務宜避免予以鼓勵；並表示美國致力解放鐵幕內被奴役人民，決心竭誠合作並信其必獲成功。
1956/09/20	因越南修改國籍法，變更土生華僑國籍，政府向越南表異議並交涉籲請注意中、俄共之笑臉攻勢、經濟滲透和國際中立主義相勾結；外交部對越南華僑被迫加入越南國籍，向越南政府表示異議。
1956/09/21	台中仕紳林獻堂遺體運回台灣，在台北開南商工職校之靈堂舉行公祭，公祭委員會主任委員為嚴家淦、副主委黃朝琴及楊肇嘉，委員張道藩、黃國書、鄭彥棻、蔣渭川、連震東、謝東閔等。副總統陳誠以下官員多人均到場行禮致祭。再由其夫人、兩子及楊肇嘉護送下移回台中霧峰安葬。
1956/12/25	蔣中正《蘇俄在中國》一書出版（1957年6月日，英文版在美國出版。）。
