1941/01/19	大甲溪天冷發電廠開工。
1941/02/01	臺灣改姓名振興會成立。
1941/03/03	臺北市調查1940年市內日本人有10餘萬。
1941/04/01	大日本帝國境內（含臺灣、朝鮮）的小學校與公學校全都改制為「國民學校」。教材全面更新，加入天皇崇拜和戰爭內容。
1941/04/15	大日本航空開始經營「臺北－廣東（廣州）」航線。
1941/04/19	皇民奉公會成立；長谷川清總督親任總裁，取代先前國民精神總動員本部，以皇軍精、產業奉公、時局新生活運動、經濟統制為實踐要綱。
1941/04/28	本日起到5月7日舉行健康增進活動。
1941/05/09	臺北市廳舍落成。
1941/06/14	臺灣總督府依據「史蹟名勝天然紀念物保存法」之規定，指定12處新史蹟和7種生態保育動物及區域；除澎湖文石書院外，新史蹟皆為1895年日軍攻臺戰役遺蹟和歷代總督所居之地；天然紀念物包括新竹舊港之仙腳海岸原生林、竹南之野生稻、帝雉、蝴蝶蘭、櫻花鉤吻鮭、小紅頭嶼植被、蓮角等。進行史蹟名勝天然紀念物的第三回指定。
1941/06/21	皇民奉公會臺北分會成立，其他地方分會漸次成立。
1941/07/10	《民俗臺灣》創刊，由池田敏雄負責編務。
1941/08/28	奉公壯丁團成立。
1941/09/05	南方協會內新設南方進出顧問所。
1941/10/05	臺北明治橋附近發掘山先住民之石器。
1941/10/31	東港神社升格為鄉社。
1941/11/11	日本海軍省發表馬公要港部自11月20日起改稱為警備府，司令官升格為司令長官。
1941/12/08	日軍偷襲珍珠港，同時對美國宣戰（12月9日，美國、英國對日本宣戰，太平洋戰爭發，臺灣總督府編成非常行政機構。）。
1941/12/12	臺灣革命同盟會在重慶成立。
1941/12/17	南部大地震，造成304人死亡，1,845戶家屋倒壞。3時19分，於嘉義中埔發生規模7.1的地震，造成臺南州360人死亡，729人受傷，住家全倒塌4,481戶，半倒則有6,787戶。
