1910/01/21	1時27分，花蓮附近發生小區域地震。
1910/02/01	臺東線第一期工程（花蓮港－璞石閣）開始動工，首先進行第一工作區（花蓮港－鯉魚尾）的工程。
1910/02/20	22時13分，臺中附近發生局發地震。
1910/03/26	2時38分，花蓮附近發生規模5.5的地震，造成小損害。
1910/04/12	8時22分，基隆東方發生規模8.3的地震，震源深度200公里，造成13房屋全倒、59房屋受損。
1910/05/01	台北醫學校學生翁俊明，經福建漳州赴台灣之中國同盟會員王兆培介紹，宣誓加入中國同盟會，成為中國同盟會第一位台籍會員。
1910/06/17	13時28分，臺灣南方發生規模7.0的地震，造成小損害。
1910/06/21	真言宗在臺北所建的「新高野山弘法寺」落成啟用。
1910/07/27	時任台灣總督府民政長官的大島久滿次因其所屬派系收受林本源製糖會社的賄賂與涉及阿里山林地放領問題等，被迫下臺。
1910/08/22	接替大島久滿次職務的宮尾舜治，被台灣總督佐久間左馬太換下。
1910/09/01	8時45分，於臺東東方發生稍顯著地震，全臺有感；22時21分，於花蓮東北東方發生稍顯著地震。
1910/10/30	公布〈臺灣林野調查規則〉。
1910/11/14	15時34分，花蓮附近發生小區域地震。
1910/12/10	臺灣博物學會成立。
