1898/01/28	〈私立學校設置廢止規則〉公布。
1898/02/26	兒玉源太郎就任第四任臺灣總督。
1898/03/02	後藤新平擔任臺灣總督府內務局長。
1898/06/20	日本政府發布並施行勅令第百八號（6月18日簽章）重訂〈臺灣總督府地方官官制〉，該勅令第一條將臺灣行政區劃分為臺北、臺中、臺南三縣與宜蘭、臺東、澎湖三廳，至於其位置與轄區則由臺灣總督定之。此外原本在縣廳之下設置的撫墾署與警察署併入辨務署，辨務署第二課接掌警察行政，第三課則接掌蕃地行政。三段警備制撤銷。後藤新平擔任民政長官。
1898/06/28	臺灣總督府發布府令第三十八號公告六縣整併成三縣之後的轄區，並以府令第三十九號調整縣廳底下各辨務署的轄區。
1898/07/01	臺灣總督府發布府令第四十二號，於澎湖廳設置隘門、小池角、大赤崁、網垵四個出張所。
1898/07/17	公布〈臺灣地籍規則〉及〈土地調查規則〉。
1898/07/28	《官報》刊載昨日（7月27日）天皇裁可公布的〈臺灣公學校令〉（勅178）、〈臺灣公學校官制〉（勅179）、〈臺灣總督府小學校官制〉（勅180）。
1898/08/06	因颱風引進的西南氣流在中部造成大量降雨，清水溪上游草嶺潭潰決，洪水流入濁水溪舊道，使得濁水溪下游改道。該次大水即是所謂的戊戌大水災。臺北城內發生大水災，截至8月9日上午為止，官方媒體統計臺北城內外一帶共計85人死亡，其中半數以上為大稻埕住民。8月10日的《臺灣日日新報》裡的特稿《災餘誌感》將水災傷亡慘烈歸咎於婦女纏足。
1898/08/16	臺灣總督府發布府令第七十六號，於臺東廳增設花蓮港出張所。
1898/08/31	公布〈保甲條例〉。
1898/09/05	臨時臺灣土地調查局成立。。
1898/11/05	頒布〈匪徒刑罰令〉。
1898/12/13	臺灣總督府發布府令第百十號，於澎湖廳增設媽宮出張所。
1898/12/25	滾水清庄事件
1898/12/26	六班長清庄事件
