1931/02/12	第十二次臺灣議會設置請願運動。
1931/02/18	臺灣總督下令解散臺灣民眾黨，臺灣民眾黨被強制解散。
1931/03/24	臺灣總督府開始大規模逮捕臺灣共產黨成員。
1931/04/06	中華民國駐台北總領事館開設。
1931/04/25	第二次霧社事件發生，味方蕃攻擊保護蕃。
1931/05/03	臺灣召開全臺實業大會。
1931/05/06	第二次霧社事件倖存者被遷居到川中島（今南投縣仁愛鄉清流部落）。
1931/06/24	臺灣召開資源調查會議。
1931/07/09	臺北印刷工人、基隆碼頭工人舉行大罷工。
1931/08/09	簡吉等人成立赤色救援會。
1931/10/01	基隆市底下依照該年7月21日發布的〈府令第四十三號〉正式劃分為各町與大字。
1931/10/04	舉行「內臺間郵便試驗飛行」；臺灣總督府與日本遞信省於此年進行具體的協定後，委託日本航空輸送株式會社（日语：日本航空輸送）出動「雲雀號」與「白鳩號」自福岡太刀洗陸軍飛行場出發到臺灣臺北、淡水，進行區間郵便飛行試驗；該次試驗飛行持續到10月10日。
1931/10/15	於能高郡役所舉辦「川中島社歸順式」。
1931/12/07	臺灣再公布《禁止兌換金幣令》。
