1896/01/01	抗日軍進攻臺北府城，臺灣總督府緊急將城內的公務員編成「備急隊」抵禦進攻（備急隊於1月18日裁撤），同日芝山岩學堂的六氏先生遭到殺害。依照1895年12月27日的敕令，臺灣、澎湖群島與八重山群島、宮古群島正式實施「西部標準時間」。
1896/03/30	〈六三法〉制定，次日於官報公布。
1896/03/31	日本政府以勅令第九十三號發布〈臺灣總督府撫墾署官制〉，並於次日（4月1日）施行。
1896/04/01	臺灣總督府頒發〈臺灣總督府地方官官制〉，將臺中與臺南民政支部改回縣，底下的出張所改為支廳。
1896/05/01	〈臺灣總督府法院條例〉公佈大阪商船會社開始經營大阪與臺灣之間的總督府命令航路。
1896/05/23	臺灣總督府以府令第十二號公布各地撫墾署的名稱與位置。
1896/06/02	桂太郎就任第二任臺灣總督。
1896/07/15	臺灣總督府法院開始運作。
1896/07/20	於臺中縣彰化設立臨時法院，進行雲林事件、臺中事件、鹿港事件的審判。
1896/09/01	臺灣總督府頒布府令第三十號，禁止有人未經官府與各地撫墾署署長許可就擅闖蕃地。
1896/09/25	〈國語學校規則〉公布。
1896/10/14	乃木希典就任第三任臺灣總督。
1896/10/27	臺灣鐵道會社得到臺灣總督府的成立許可。
