1950/01/01	民航空運隊改組為美國航空公司。台灣省首批新兵入營。
1950/01/03	臺灣省政府主席吳國楨就任保安司令，彭孟緝為副司令。
1950/01/04	蔣中正主張締結太平洋公約，謂民主國家放棄中國、放棄亞洲，必導致無可補償之損失。
1950/01/05	美國總統杜魯門聲明繼續經濟援華，但不介入臺灣防衛。
1950/01/06	英國承認北京政權；中華民國外交部發表聲明，對英斷絕邦交，撤回駐英大使。
1950/01/08	宋美齡在美國廣播，告別美國，並宣示反共決心；中華人民共和國中央人民政府外交部長周恩來致電聯合國，要求安全理事會開除「國民黨代表」。
1950/01/11	蘇聯代表提案，提议承认中华人民共和国政府是中国的唯一合法政府，否認中華民國在聯合國安理會合法地位（1月13日、1月14日，聯合國安理會兩度否決此提案。）。
1950/01/13	宋美齡自美國返回臺灣。臺灣省政府會議通過「臺灣省縣市實施地方自治綱要」。
1950/01/14	中華民國外交部宣布，關閉駐阿富汗、丹麥公使館，及駐英國、挪威大使館（1月19日，關閉駐瑞典大使館；1月10日，關閉駐瑞士大使館。）。
1950/01/17	招商局滯留香港13艘輪船宣布投向中共。
1950/01/20	臺灣省政府通過實施勞工保險（3月1日，開始實施。）。
1950/01/22	臺灣省政府人事異動，楊肇嘉、陳尚文分任民政、建設廳長，吳三連任省政府委員兼臺北市長。
1950/01/25	美國國務院發表蘇聯侵華證據。
1950/01/27	中華民國行政院總體戰執行委員會公布「反共保民總體戰動員綱要」。
1950/01/28	中華民國外交部發表聲明，“中共與蘇聯所訂任何協定，對中國絕不發生效力”。
1950/01/31	華中軍政長官公署長官白崇禧辭職。撤銷廣州來台的第四兵團及第二十一兵團番號。
1950/02/01	臺灣省政府發行愛國公債。顧祝同接任國防部長。
1950/02/02	監察院提糾舉案，政府官吏不得逗留香港、澳門，持有出國護照者、應予查明吊銷。
1950/02/03	代總統李宗仁電復監察院，以接洽美援為由，決在美國遙領國事；臺灣鹽務局改編，正式納入省政府編制。
1950/02/07	臺北至馬尼拉無線電話正式開放。
1950/02/09	外交部通告各國，“擴大關閉共區港口”；行政院長閻錫山下令杜絕官兵逃亡，官員不准滯留香港、澳門。
1950/02/10	美國國會通過「延長經濟援華法案」（2月14日，杜魯門簽署「延長援華、韓法案」。）。
1950/02/11	臺北舉行首次防空演習。
1950/02/14	中蘇友好同盟條約於莫斯科簽署（2月16日，外交部聲明，此條約無效，並謂蘇聯毁棄前約，應負一切責任。）。
1950/02/18	臺灣省政府人事局部異動，周友瑞任財政廳副長，丘斌存調省政府顧問，楊允棣接充公賣局長。
1950/02/21	行政院核准「臺灣省商人對日貿易辦法」。
1950/02/22	考試院會議通過公務員厲行一人一職、同工同酬等案。
1950/02/24	立法院在臺北首次集會，立法委員380餘人聯名敦請蔣中正復任總統。
1950/02/27	民航公司新闢臺灣環航線，本日正式開航。
1950/03/01	蔣中正宣布復行視事，並發表文告。總統蔣中正復行視事，閻錫山內閣總辭。
1950/03/03	駐聯合國首席代表蔣廷黻聲明退出關税暨貿易總協定（GATT），目的在使中共失去關税減讓互惠權利。
1950/03/10	臺灣省政府會議通過全省戶口總檢計劃。
1950/03/12	陳誠新內閣成立。
1950/03/14	臺灣獨立運動領袖之一廖文毅潛至日本。
1950/03/15	美國參議院及眾議院外交委員會，通過5,000萬美元援華案。明令撤銷東南軍政長官公署。
1950/03/17	特任周至柔為參謀總長兼空軍總司令，孫立人為陸軍總司令。
1950/03/18	破獲中共地下組織，捕獲李朋等。
1950/03/20	特任王世杰為總統府秘書長。
1950/03/21	任命蔣經國為國防部總政治部主任。
1950/03/23	中國國民黨中常會決定管制黨員出國。
1950/03/25	總統明令褒揚已故史學家連橫（字雅堂，1878-1936，臺灣臺南人，日治時期著名詩人、史學家，著有《台灣通史》、《臺灣語典》）。臺灣省政府為補籌愛國公債之不足，決定自4月日發行愛國獎券（後延至月1日發售）。
1950/03/26	西南軍政長官公署代長官胡宗南搭機撤離，川康完全淪陷。
1950/03/27	國軍撤出西昌。華中軍政長官公署、西南軍政長官公署撤銷。荷蘭承認中共政權（3月31日，外交部關閉駐荷蘭大使館，與其斷交。）。
1950/03/29	中华人民共和国与蘇聯協定開採新疆礦產30年（3月31日，外交部聲明此協定無效。）。舟山指揮部撤銷。
1950/03/31	臺灣省政府通過臺日貿易計畫。
1950/04/01	臺灣省政府保安司令部公布「取締散兵游民辦法」；吳國楨下令省屬各機關及各縣市政府，布告採用簡單白話；正聲廣播電臺在臺北士林成立，「正聲」與「自由正義之聲」同時開播。
1950/04/02	中共蘇聯簽訂10年民航空運協定（4月3日，外交、交通兩部聲明不承認此協定。）；香港中央、中國兩航空公司飛機，被炸毁7架。
1950/04/04	中國大陸災胞救濟總會成立。
1950/04/05	行政院會議通過准予試辦臺灣省地方自治。
1950/04/10	空軍總司令部於舟山定海設指揮部。
1950/04/11	政府正式向聯合國控告蘇聯“軍事援共，侵略中國”，違反聯合國憲章。
1950/04/13	行政院訂定「限制發給出國護照辦法」。
1950/04/14	防空司令部成立，王叔銘任司令。
1950/04/15	國防部防空司令部正式成立，工作目標以民防為重。王叔銘任司令。
1950/04/17	中華婦女反共抗俄聯合會成立。
1950/04/20	台灣防衛總司令部成立，孫立人兼任總司令。
1950/04/22	海南島開始撤運。
1950/04/23	國軍撤離海口，往海南島南部轉移。
1950/04/25	二二八事件關係者48名被保釋。
1950/04/26	公布修正「懲治叛亂條例」。
1950/04/27	中國青年反共抗俄聯合會成立。
1950/04/29	外交部宣布停止辦理出國旅遊觀光護照。
1950/04/30	臺灣全省户口總檢查。
1950/05/01	國防部政治部改稱為國防部總政治部，組織不變，蔣經國任國防部總政治部主任。
1950/05/02	國軍退出海南島。
1950/05/08	首次空投食米、傳單、慰問信救濟大陸災胞。
1950/05/10	英王命令香港政府，扣留中央、中國兩航空公司停在香港機場之飛機。
1950/05/13	國防部總政治部主任蔣經國稱：自3月以來，摧毀『匪』諜80餘單位，共『匪』在台秘密組織，已全部消滅。
