1963/01/01	美國國際開發總署署長貝爾（David E. Bell）訪臺，以了解臺灣對美援運用及需要情形。
1963/01/03	前中央研究院代理院長朱家驊病逝（浙江吳興人，曾任交通部長、浙江省政府主席，又長期代理中央研究院院長，在南港重建中央研究院，對臺灣後來之學術發展頗有助益。）。
1963/01/08	國防部證實：政府已派遣大批游擊幹部赴中國大陸各省建立基地。
1963/01/24	外匯貿易審議委員會主任委員兼臺灣銀行董事長尹仲容病逝（湖南邵陽人，利用美援發展臺灣之紡織業、進行外匯改革，有助於臺灣經濟之發展。）。
1963/01/28	副總統兼行政院長陳誠在美援運用委員會會議指出，「以農業為經濟基礎，工業化為努力目標」為當前經濟政策。
1963/01/29	韓國外長崔德新訪臺7天（2月4日，發表聯合公報。）。
1963/02/13	宜蘭縣蘇澳鎮外海發生地震。
1963/03/04	副總統陳誠代表總統蔣中正訪問越南（3月9日，與越南總統吳廷琰5次會，並發表聯合公報。）。並與越南副總統阮玉書會晤。
1963/03/07	行政院主計長由副主計長張導民升任。
1963/03/08	臺灣省政府規定公務員十誡，以養成公務人員優良風氣，發揮最高行政效能。
1963/03/20	陳誠代表蔣中正訪問菲律賓（3月23日，發表聯合公報，加強經濟技術合作與文化交流。）。
1963/04/02	美國總統甘迺迪於援外咨文中，要求協助自由亞洲對付中共侵略，並盛讚臺灣利用美援之成就。
1963/04/05	美國宣布賴德（Jerauld Wright）繼任駐臺大使。
1963/04/21	北部橫貫公路動工興築（1966年5月28日，竣工通車。）。
1963/04/24	電影梁山伯與祝英台在臺上映（10月30日，主演者凌波抵臺，再掀梁祝熱。）。
1963/04/28	臺灣省舉辦第三屆省議員選舉（6月2日，第三屆省議會成立，謝東閔、許金德分別當選正副議長。）。
1963/05/01	總統府秘書長張群代表總統訪問日本（5月16日，返國。）。與前首相岸信介、首相池田勇人及朝野人士商談「中日全面合作、共同積極反共」。
1963/05/02	蔣經國主持行政院國軍退除役官兵就業輔導委員會各訓練機構業務檢討會議。
1963/05/15	總統明令公布12月25日為行憲紀念日。
1963/05/20	特任汪公紀為駐馬拉加西共和國大使（1965年12月11日，由陳澤溎繼任大使。）。
1963/06/01	曾當選克難英雄之空軍飛行員徐廷澤駕駛F-86型噴射戰鬥機飛往中國大陸福建。
1963/06/05	泰國國王蒲美蓬及詩麗吉王后訪臺4天。總統蔣中正與第一夫人宋美齡夫婦親至松山軍用機場以隆重軍禮歡迎。
1963/06/12	中央銀行總裁徐柏園接任外匯貿易審議委員會兼任主委。
1963/06/26	外交部長沈昌煥啟程赴羅馬參加教宗加冕典禮（7月12日，赴非洲各國訪問；9月5日，返國。）。
1963/06/27	副總統兼行政院長陳誠請辭兼職（總統蔣中正特准自7月1日起給假一月休養；9月17日，銷假返任，投入葛樂禮颱風災後重建工作。）。
1963/06/30	石門水庫大壩竣工（8月11日，開始放水，受益地區達1萬5,000公頃；8月16日，臺灣省政府石門水庫管理委員成立，接管原建設委員會職權。1964年4月15日，發電廠開始發電；6月14日，舉行竣工典禮；6月30日，大壩水庫工程移交石庫管理委員會；9月16日，開放觀光區。）。
1963/07/01	特任石覺為銓敍部長；中央銀行宣布全面降低存放利率10%，以減輕生產成本，活潑金融資本。
1963/07/02	中華民國政府成立簡稱「明德小組」（德語：Ming-teh-Gruppe）的「明德專案連絡人室」，以推動與西德培訓在台之中華民國國軍事宜。與白團及美軍顧問團並列為戰後台灣三大外國軍事顧問團。另有派軍官赴德培訓的「培德案」，前後合計共培訓了25位軍官（前總統府國家安全會議秘書長殷宗文與前陸軍總司令李楨林、孟澤爾將軍侍從官王玉麒等）。
1963/07/15	公布「戡亂時期貪污治罪條例」，以嚴刑峻法，整飭政風。
1963/07/20	臺灣省政府設立2.9億元貸款基金，貸款佃農購買承租之耕地，徹底消除租佃制度。
1963/07/25	游擊隊五批在粵閩沿海登陸成功（8月29日，中共在浙閩粵沿海布防，對抗游擊隊陸續登陸。）。
1963/07/29	美援臺克猛犬式輕型坦克車（M41）一批，移交陸軍使用。
1963/08/01	琉球政府行政主席大田政作訪臺。
1963/08/08	李克竣與親友集資新台幣200萬元，於臺北縣三重市創立歌林股份有限公司。
